square_footage,miles_from_downtown,square_miles_of_nearby_parks,age_of_home,home_price
1529.0,23.264758335071146,0.09564442588859846,11.746374231585152,553876.0
1787.0,1.0368052220718527,0.16425985828634762,9.535173382603784,709979.0
1289.0,10.924015521143216,0.15836945504077451,27.556750859752,466636.0
849.0,25.86873911191969,0.010517911785188004,22.84295642873781,248479.0
1937.0,17.45434126018594,0.024395495264638745,19.353422754152827,706875.0
903.0,26.272708698844454,0.29376541457581795,52.67505304123249,229563.0
1079.0,13.49650623190793,0.08676271230538848,19.10922264218971,381114.0
1348.0,7.193356971441464,0.10625439646810303,17.2194260719435,501812.0
1711.0,21.724529632475942,0.18730821369275027,6.756324499308549,682389.0
972.0,11.440932174417181,0.24304579493065742,9.1241037761476,390734.0
822.0,14.709801577214483,0.02641127025803458,24.65368412781027,270039.0
1048.0,28.80049511407747,0.20386884466728208,6.752935185643611,355657.0
1792.0,4.560038980684277,0.09014424341919915,36.10270357658526,642381.0
994.0,13.812785665103998,0.1038740081776534,7.088714174201195,373074.0
1069.0,23.53484177623297,0.2720886020745327,37.93146146108193,342775.0
1971.0,12.722242978411902,0.021757171752717828,35.068109069356986,693883.0
1458.0,28.77986950895305,0.11158618228782957,64.0863390287445,375327.0
1781.0,13.678971822270523,0.18261233970008747,34.489319278978165,635280.0
1616.0,8.288255490735455,0.14732821481599265,14.811570640597251,607795.0
1845.0,21.002386765058407,0.14369662712310508,0.4459171026730489,732223.0
1316.0,27.119786364720643,0.029183094740740254,59.10547618596392,344859.0
1379.0,15.40258472161843,0.03376854611652277,24.92318863710948,478878.0
1151.0,10.97531433477,0.11165706361570714,4.804863661198149,466124.0
895.0,5.3815126349929425,0.15876073413110897,5.02030255534783,374168.0
1269.0,26.477133015276618,0.14621128567542546,22.367562131203986,436310.0
944.0,0.8143740877096062,0.12406295611606333,42.79694346321142,294912.0
901.0,17.570618692014612,0.19537424290066405,38.458265807885326,279576.0
981.0,25.02632361289052,0.18063011060865503,8.78257694973092,368362.0
1731.0,5.663907050790879,0.17930296096286416,14.155016210239271,681122.0
1387.0,5.622501310807946,0.17327339359362037,29.919761200311395,495842.0
1039.0,25.08864647261396,0.11078819749987676,16.19391400418281,373909.0
1220.0,22.228233439414872,0.06608425737816821,0.4033849037771875,476676.0
1764.0,9.7680069622925,0.2502245159314292,15.906860177098944,684252.0
1294.0,22.862353794397258,0.2504022478524827,5.458575650513533,522608.0
1499.0,19.70559873274675,0.04446314347251575,56.2258784716461,444497.0
1870.0,15.134402062616862,0.08000162127773132,8.531214632923604,731816.0
1257.0,27.201358181363428,0.04421465859511416,33.63248436923955,369136.0
1950.0,4.807472410729302,0.2144942673379064,16.604824913634836,773208.0
1251.0,25.887945583120345,0.19394564553603524,41.392671062587624,390517.0
1606.0,8.790699520808722,0.0612654506571968,45.84495377670506,552148.0
1129.0,25.740946837683747,0.04435516830949388,22.49305516295175,363232.0
1923.0,5.661792020985885,0.26240071234712764,49.16025399117841,693453.0
1820.0,2.7748453043054067,0.08920404393233593,40.03288047561393,651098.0
1470.0,15.091553433375557,0.20033952212393585,21.23898369701258,537652.0
812.0,19.64227871710043,0.2149275568670509,3.0365999216613306,308654.0
1054.0,7.034685434117186,0.19508444082994394,19.709890638934684,420108.0
820.0,1.72952349077247,0.0606402470244233,38.978397369707615,244871.0
1400.0,18.77499775274575,0.12080538463800816,37.425916687905975,471019.0
1441.0,16.71630820112769,0.13495126843778119,1.5610345656186086,584395.0
1812.0,27.95579162411329,0.26910938998479594,9.61619646091387,692852.0
1643.0,26.973351254542653,0.026637923443021426,57.14127054736798,492854.0
966.0,25.593849619697323,0.20258127551037444,7.274772488910611,344848.0
1010.0,16.42021369142195,0.25670215799110063,12.36718203490809,400412.0
1004.0,8.154920193287582,0.12539199074530455,16.608543883283332,362299.0
1983.0,3.961646187900838,0.15951859410217856,19.413869125526013,770272.0
1232.0,19.715441795020585,0.21238780532328919,20.957372968179154,457245.0
868.0,26.651974389347668,0.06564619174704074,53.08357156933494,181532.0
1849.0,2.2888309939403273,0.09869360227566738,62.129056773614344,611711.0
1282.0,19.45203117615966,0.22934032667797877,3.0776573927097184,508473.0
1820.0,19.899643189995732,0.015428638002029493,33.26878246150523,596082.0
1913.0,25.947046393099747,0.16844597019076576,7.479038606289555,735831.0
1635.0,28.58060923460608,0.10330819269588838,4.1297033305437685,620944.0
1488.0,14.365776076121104,0.07581242823087109,33.65455738774358,518246.0
1470.0,16.357172012994088,0.08974890950249172,58.26116075871099,433727.0
1784.0,8.153940606665648,0.24756623366444958,32.563268771498215,664458.0
1812.0,11.6671233285983,0.16117914473228487,25.275690379788184,663379.0
1741.0,28.208646144362067,0.07878108122000017,5.825984207074334,651808.0
1483.0,29.668772683991733,0.2906644923060993,19.868739065652072,528107.0
1115.0,7.59990974365593,0.2800227266173019,64.8584365319112,301038.0
1900.0,18.40206001262663,0.11326548792473835,13.923947997897388,721311.0
1911.0,3.171101466610271,0.01340154825682377,32.15161348836283,712475.0
1555.0,26.298553470808795,0.29788041424929573,34.87904655535514,538369.0
1086.0,0.36743786902757924,0.01992749931563269,36.195984498223375,373984.0
1818.0,1.3625253663935888,0.10027782876063487,5.465687706677149,744327.0
937.0,12.745248812816909,0.12365522212251175,25.695271807736358,331393.0
882.0,22.147411514461293,0.2638791503290844,11.498713075822685,345123.0
1786.0,4.360625465487821,0.11732032464316727,25.853108550655612,667159.0
807.0,0.2744061285711197,0.1735781767333866,55.61225377558103,213370.0
1471.0,26.440797834339776,0.2645878364019945,11.83309374598208,546019.0
1531.0,2.4089937763076295,0.258984141212325,1.225583681767599,640461.0
967.0,8.070799148330261,0.1839623352667799,21.685190869727656,355459.0
1919.0,23.49190054735104,0.23662279723259044,11.511139113820313,741757.0
1393.0,17.804083881378087,0.00862318278765778,15.64021422245578,489487.0
1636.0,10.079843554875257,0.05789688137455842,18.09155441533685,613276.0
1346.0,28.999086873580374,0.010707419424714959,7.727758310698969,478362.0
825.0,7.219368133776434,0.10859206734751581,11.588422338791897,320892.0
956.0,0.7632993552933165,0.03825266746727355,5.416854735873632,384512.0
1598.0,19.94099197833719,0.2865445466399538,7.065389613510925,624365.0
1368.0,14.189744444820231,0.07682838020914631,13.272010485778003,510806.0
1151.0,29.247376082818075,0.14848532719392835,12.378039783643482,400762.0
1787.0,4.811987439668824,0.013683950427180501,0.43140596342746884,733617.0
923.0,22.46745003462151,0.0037641371734804196,33.46938487486701,270595.0
1175.0,5.617051089654344,0.05144089774361664,7.07727061151755,470647.0
1430.0,1.371057956088464,0.2690469096964973,13.42436093593876,584257.0
1185.0,17.58340374134431,0.2349668629777774,21.2424441963528,424541.0
1888.0,3.4497094085166005,0.11269835763825087,50.580736101570125,646888.0
1309.0,2.6580916835021573,0.0744095611325798,9.543884243861825,511056.0
1901.0,24.020646060399063,0.03058110652099669,7.362950345450138,730205.0
976.0,29.62990190849683,0.17710092994673607,1.6922253253546355,347019.0
1625.0,8.792494911422992,0.2635239792474513,46.29495668361154,543312.0
816.0,3.6769940320717467,0.21856578792013498,11.777344344129412,313254.0
1309.0,27.88810835874786,0.23074751687438833,39.21089713348268,410844.0
1478.0,11.690980697204406,0.043827463637866916,34.622698784730204,523134.0
1985.0,27.076721879653014,0.021134142992202808,3.7810201204101404,741257.0
1666.0,17.769390695191035,0.06064441725537612,42.89766488364417,533631.0
1546.0,7.096652820376248,0.23801555415752879,23.96230753173268,599111.0
1289.0,21.40536013728125,0.1980075980984456,22.276825399969375,439095.0
1066.0,28.887262688770594,0.09536289538185252,4.821307511054142,380330.0
1817.0,3.473532773672053,0.12998075832166722,11.207085322448119,714522.0
1103.0,15.711041655831835,0.2829206010206999,21.015229560700085,408969.0
1714.0,11.405995321167367,0.005300957867509126,41.29179392885384,587727.0
1560.0,1.8111032300003482,0.10294205228253629,5.464574048587764,665698.0
1681.0,6.95471839627732,0.049942172802414454,40.42895491052238,564595.0
1027.0,0.2713519970512368,0.27797334274999347,8.550894368071203,440973.0
1217.0,9.357723400115672,0.009942683155596843,1.2430541421277044,482621.0
1927.0,12.192507233593183,0.15863315449214327,60.744169172442106,634659.0
1428.0,10.15995994108275,0.18567491809963724,28.47956949823781,525486.0
1237.0,9.742831589167077,0.20925473400302466,4.5237430395662495,492999.0
1846.0,13.825737736050499,0.1131255217836315,12.881923338380737,707068.0
1634.0,23.288435952269477,0.06742254396962162,10.925639947958063,615437.0
856.0,17.61054581161475,0.09421178960822736,27.05249998131437,253985.0
1859.0,0.6550672786746392,0.2725673950072214,10.728582909937085,755267.0
1419.0,24.79173095223697,0.09777097145851842,10.429135917982794,524692.0
1028.0,9.883368559313645,0.2922736221136307,23.749461547647442,392312.0
1712.0,11.967508738298921,0.11648884617055383,10.547592760393808,663893.0
1907.0,0.9102224834519479,0.21813773031436887,21.623866893877466,744820.0
1597.0,0.9775706523760486,0.1560189682632119,69.6876221241458,485348.0
1354.0,19.328873421342205,0.21929741198907232,45.63821082529576,431971.0
823.0,3.969561519136957,0.19954129455601452,32.42720023767755,281899.0
1124.0,2.330400143440082,0.04289822458420386,9.61285080301139,450300.0
1521.0,1.9168381118242606,0.27301642129415205,38.15876582767316,550827.0
815.0,0.25010772883416577,0.2815189180805155,21.15180962541133,318666.0
1292.0,0.31670159342841564,0.1508469640394443,4.41244737385673,526291.0
1964.0,6.087738760245717,0.10585510669062656,18.455332150977412,761754.0
1964.0,0.29693170136424696,0.17739580029154448,2.333658574598803,809665.0
896.0,1.3972240197669294,0.09417711444386724,5.438522425393335,369479.0
1246.0,20.8741478220155,0.22047512322372717,15.049091429905067,455507.0
1475.0,3.6561527624611543,0.21877844145368724,6.962386681024404,613967.0
1309.0,11.719062197285528,0.27178762180156246,42.73331402827416,440967.0
1387.0,16.215341693968924,0.20347277592862315,21.35671719809714,528764.0
1518.0,14.022543560569677,0.004643404990317357,11.550824721160058,581861.0
921.0,1.8531517983978274,0.028457422821361298,51.46861612732436,256989.0
1187.0,15.485086321513057,0.2804085436102109,12.934406468987298,464254.0
1213.0,5.106683617161596,0.12073298822371392,53.78579025100477,382426.0
1470.0,0.8725386386006528,0.2510683361447231,60.098313200635154,483769.0
1038.0,22.756580156338565,0.25070953068757706,47.6027648157624,285131.0
982.0,11.569314596575389,0.10895099358026548,27.46600734361504,349949.0
1423.0,28.95751442309984,0.18686525719577465,14.164938632153563,535437.0
1090.0,25.05714117646917,0.23764291590475617,53.40187528216915,302098.0
1715.0,13.173664838182269,0.01450175389592736,1.558543529720262,681126.0
1777.0,5.20082081445765,0.2839138223983867,1.9641734537327693,757574.0
1250.0,1.9984830219790406,0.28762871202135404,30.611007323393753,462721.0
1735.0,25.830954103461867,0.12097109206904988,2.1840812660933113,654229.0
1276.0,26.448640502625352,0.040932229993939494,19.207408505987335,449292.0
1020.0,22.03035617778411,0.2169224357527158,44.107175464050435,286397.0
1677.0,2.896095733995192,0.2651001508080573,31.6921495487575,620089.0
1227.0,18.880247773557215,0.12457727742893743,14.6937183825704,439505.0
1159.0,17.522396925872638,0.04915796856501222,1.5139436729092397,453718.0
1591.0,4.077157097637386,0.29702417318955826,38.35929509127106,583349.0
1287.0,7.281345054998795,0.07978560744614502,18.317123260728437,484533.0
1060.0,13.142247531372114,0.29064894071410735,11.090716003056423,417539.0
832.0,6.941667085247926,0.03368822915995575,22.97079416908875,269796.0
1404.0,11.439899166132223,0.24014662717058147,0.851665421706601,596307.0
856.0,26.393445960364133,0.014871129501844748,7.233878945226993,295486.0
892.0,8.227245857495285,0.21597131857797233,14.342999275842875,340474.0
1132.0,5.046721687050111,0.013748851982497489,26.254747235233257,390266.0
1669.0,18.51366042709027,0.15470241436202675,29.22401807001849,591234.0
836.0,26.33943663432276,0.004315507046302736,36.80797217460186,207344.0
1752.0,25.165332876133284,0.04382852476330083,21.262087200845915,633320.0
1451.0,7.10065328022109,0.1128131987403022,6.179101655614369,584313.0
1315.0,13.72781761400233,0.1809186791072959,0.4092395479051422,523752.0
1968.0,7.444886050906948,0.2729852590157025,16.59547171401585,782604.0
1444.0,22.547182306443855,0.2829190868136076,31.35685241995057,504185.0
1317.0,23.964519444351744,0.25873231136438685,11.501785254765963,497779.0
1560.0,20.883600755655685,0.22215840968650857,6.176985519576382,596579.0
994.0,6.648957819819565,0.11021777524520253,13.588383172502885,391432.0
1622.0,7.481471334873836,0.0820945228131963,15.901991422133802,616506.0
836.0,28.821797050904514,0.007918372517485938,11.898326442285386,269031.0
1420.0,10.793807744804877,0.1581325144518809,23.177854359481525,524543.0
1102.0,29.07556447166443,0.15703139950062325,24.282023748071484,350931.0
1126.0,24.519887743632008,0.19153684469308274,27.97249737241162,367354.0
1023.0,3.992678179852076,0.2208242543635153,16.333217837192496,407494.0
862.0,15.534910614401385,0.1348308362981226,10.457686333155868,308215.0
1607.0,1.927915760500385,0.10072492861989293,14.219904649145928,611599.0
1182.0,22.009148359696333,0.28416133093877205,23.182509711284276,428269.0
1881.0,16.413558879790177,0.05693707394636943,10.301304639418616,704029.0
1309.0,2.9233705822554237,0.1883117968758841,23.199522541283216,498238.0
1445.0,12.47787656174394,0.12220148556903904,17.881446264762406,543804.0
1854.0,25.590903819812862,0.12930029719395886,16.287004343572107,683895.0
1619.0,29.984803702335025,0.18256001129074817,20.733882451707125,548444.0
1275.0,6.897181752040778,0.02123333359719688,0.38776674543342615,499110.0
1900.0,6.975434589235739,0.13782862874815463,14.566252880693595,735904.0
1425.0,10.655624919102781,0.1160609068039841,0.8340871314311996,567421.0
1724.0,25.835788906002712,0.2009973159448647,12.462413458267203,646674.0
1361.0,24.361987278935846,0.07145503115565605,18.755435685720236,475610.0
1340.0,12.828086455458601,0.07146977059980877,5.267805585433548,524084.0
1282.0,27.195230785527528,0.1664362136696713,23.115457444554828,435967.0
906.0,3.861440629144799,0.20371757793704878,5.703847232261835,391143.0
1882.0,12.618025385234606,0.043036285228315194,29.65070635864326,698909.0
1627.0,23.440983218104265,0.1210388668679791,17.665627772735608,597702.0
1324.0,13.400245423458143,0.1093313131325331,37.155770550117836,434777.0
904.0,25.799653512179834,0.1226566076162962,12.054329575924813,316816.0
1032.0,1.2141174806377875,0.20285257305634335,23.126570406908264,398372.0
1391.0,4.660953223853184,0.019065242841018126,9.527074792545708,550225.0
1264.0,3.1352044712929183,0.03644357575408534,32.94805066489065,451982.0
1271.0,0.41436197459424284,0.22164441309768812,31.29659362832826,475532.0
1715.0,15.063906006763348,0.25709504493285923,27.1928627317613,637468.0
1579.0,8.21558867207925,0.18910290673143404,11.112753881007716,634502.0
1833.0,27.8264808376563,0.29157466777987423,9.282101574718224,699886.0
1739.0,8.475042673897885,0.16326742918162052,2.1585694609347077,721248.0
998.0,28.503167858406904,0.13843925483176078,40.561446337862655,266383.0
1994.0,16.437064414684418,0.2731984317459049,17.547620602977762,773322.0
846.0,8.307700947667573,0.1953336449221018,4.705207068034341,338829.0
1317.0,23.503633894032887,0.2948517307527276,10.380430423832166,497110.0
1146.0,22.551772716226285,0.0673958611763173,4.2372064780094645,443797.0
1347.0,1.7845556824176767,0.20164418650174595,27.01305816690112,512906.0
1531.0,5.83132095658428,0.01853709161372148,58.08696110578072,492342.0
1363.0,28.63087229675879,0.004571990406121285,11.831682232599311,481750.0
1794.0,26.56252861560436,0.15211997059417856,33.379948065074245,622936.0
1781.0,7.626746366436491,0.15125370647103084,37.5581043595836,645825.0
1241.0,8.792283151359394,0.1631863780405411,46.573196397820375,413488.0
1970.0,2.2615438844120614,0.05160241394820037,11.65355005811996,770386.0
1885.0,24.970534403767733,0.11572923540496666,3.7652407416004974,720937.0
1773.0,19.652941910014242,0.2934567840465242,23.935354848513178,642722.0
1619.0,29.303402177020672,0.045771585179564166,4.185933888002462,609573.0
1274.0,21.572108579643366,0.17460200549325613,30.70369241815732,458661.0
1993.0,19.54107022176674,0.20356608091486952,39.95426283703376,676036.0
1488.0,19.76635125935992,0.17697202644194493,28.63367533356356,527701.0
1120.0,0.29519033566667185,0.2603530532248952,14.570558026866752,471176.0
1403.0,23.068428547656957,0.15359946281319586,40.60761369278168,435694.0
1978.0,22.138366417853025,0.1735517904572683,14.728048975960705,762393.0
1858.0,4.815114594018794,0.20522464685072553,33.33059448398519,686932.0
1048.0,5.261662776797165,0.05307808065813817,8.772940049503488,401616.0
954.0,23.40337144381726,0.10158973883800664,23.21316714895641,284146.0
1917.0,20.015730653830417,0.16183088904896398,13.902603485950356,727305.0
1111.0,25.497480571123923,0.0871208948061978,14.91246651484855,388086.0
901.0,5.287633444748602,0.10440256452385836,6.784783100642705,350474.0
1137.0,6.702785801144159,0.12452412313528106,2.663197251685263,459772.0
1588.0,16.45189768465237,0.14769018012350946,4.406845227692409,625979.0
1943.0,25.16185917746525,0.1297898255511763,9.520847129604535,726430.0
1241.0,26.705167951595136,0.17306527136415858,16.062310040910702,444629.0
1281.0,4.805459468982388,0.08799262056063765,21.572399639646605,476146.0
1723.0,12.350818153641663,0.2821923137033319,27.25362971613436,649121.0
1039.0,26.38291206415976,0.041202732032565303,30.30579568641257,305187.0
1941.0,27.405154420399143,0.27447831936365086,26.033396680899894,704007.0
1054.0,24.551772121732625,0.1972663181429613,3.112270760692231,418589.0
1999.0,1.1485165174013534,0.0665478464485873,21.46842334452098,768708.0
1279.0,22.909805969321358,0.20988769164444462,31.55752333510055,427218.0
1767.0,20.42421971710659,0.10553812363859691,42.08297588875682,611511.0
1117.0,6.087464842455933,0.004341408121130019,38.77390314824788,377925.0
1830.0,26.756949176904143,0.0268479984647488,65.0229622434887,548141.0
1917.0,29.75316499408821,0.2903062513849991,29.641493596093227,679084.0
1853.0,29.443111150741224,0.06768838486894883,17.706915988115743,637527.0
1673.0,24.340501788899736,0.04856988048378758,25.69283559358011,580864.0
1854.0,22.540576961095486,0.16251444050317482,1.9706463158823142,705667.0
894.0,14.626599113817,0.134797206429972,9.359001143489898,344642.0
1383.0,9.678584412392775,0.0750369540852172,5.206158692327691,548217.0
1610.0,4.174918199405019,0.24235700020955475,9.434292928198222,678964.0
1143.0,5.281599751709703,0.02786117570728186,46.10139977662017,361343.0
1691.0,22.55348017973641,0.08616543873689998,14.240906554201215,635450.0
1918.0,19.322244874939873,0.26541820806176275,1.5778551364262694,772427.0
1359.0,21.38084905046085,0.2972218426923389,9.822967424428878,541327.0
1050.0,25.912051333495427,0.013542187310666963,3.006792479695469,377971.0
1460.0,8.174902734212834,0.1439453091814207,40.87340096729214,525513.0
913.0,2.1442971745553407,0.093006449203783,14.770943818709245,367736.0
836.0,5.513992907930527,0.2682071497174906,4.395412960323135,356146.0
1063.0,28.964719239238455,0.2598659713096409,43.58875708407005,288357.0
1003.0,23.845214636308327,0.2953419024651751,53.044999068551405,277912.0
1175.0,4.899891348803224,0.25956214562149427,44.535933600678575,398191.0
1690.0,0.5160466465749525,0.23662126725127397,17.906597008908133,690863.0
1098.0,27.782261003709188,0.09906299010699382,10.837763780498646,391454.0
1990.0,29.753346263391315,0.2035870457885342,44.740362039923255,695891.0
1258.0,2.047096628452041,0.2627418637344199,13.943727460553493,501078.0
1768.0,7.501323625868893,0.09237967405742276,18.818533988662047,692513.0
1252.0,12.121701354911908,0.08188201540127504,24.046167097234328,430742.0
1652.0,15.459619839731417,0.07598793020551355,25.737242332620998,600729.0
1004.0,16.176791070837865,0.2929610394943722,18.657019018932747,374547.0
1518.0,5.530801526051298,0.05138442588665497,5.85273098765049,609682.0
1247.0,23.31786121993759,0.14606223517833478,17.456086517217194,447645.0
1996.0,17.620922592540623,0.18027472543582715,1.999375122877431,798269.0
1136.0,8.266013107305067,0.1604418549405221,11.946524900537144,450338.0
1761.0,15.491098590064658,0.1288863528144991,29.557746926032973,647422.0
1039.0,18.616012522595135,0.16858894086341913,20.289898343469037,354312.0
1692.0,11.144618859042813,0.14079909245866398,26.90562222809773,635556.0
1358.0,1.967207498372734,0.02116061551992433,38.91975712740131,467767.0
1063.0,23.334393852904483,0.1081703737030968,0.07167516336064071,408930.0
1865.0,22.788134120426736,0.19274217606012203,0.9861093732427775,751469.0
1472.0,28.492238229937755,0.19241113997912346,7.698837529637243,554580.0
1868.0,4.474676296220618,0.17539658284164802,23.610282855939037,713144.0
1265.0,21.20353592390763,0.09247111420273395,15.787533053122637,455224.0
1164.0,21.036067793471688,0.10113303808669294,0.582337650368726,436343.0
1858.0,1.594096023626388,0.22839077082006676,24.791896553397397,715447.0
1078.0,6.101611744867784,0.19504514783423568,39.17035579886685,351710.0
1066.0,8.274504045785534,0.12053092914886343,15.489066051190806,408121.0
1379.0,9.930810931753786,0.010616578739662496,18.195229957335314,485857.0
1861.0,2.970969062297116,0.237311589972005,6.284600749359626,773158.0
1778.0,18.379705848916018,0.07915829429830519,33.970161756630226,612209.0
1077.0,18.13528527878981,0.28304285973472787,37.60850500334415,342131.0
1919.0,1.0107714823310543,0.17588273688687453,33.71598618669153,731292.0
821.0,20.844555564977522,0.18861003741338475,4.110147852549272,316203.0
1346.0,8.745480356014717,0.212905070222119,4.414435421390322,543045.0
872.0,0.7469168944072335,0.179651173704333,42.34987007617413,289984.0
1027.0,26.686286850985358,0.20244046305698088,1.2312648247801605,404364.0
1264.0,12.874090070062842,0.04588294463983215,11.422526375381603,474098.0
1830.0,21.68115795929789,0.29271566648834535,21.9269333334295,680705.0
1197.0,29.527278598977126,0.0028329706324005553,62.14791207044266,295406.0
1450.0,13.868510638753609,0.18327140922713847,16.43118216108686,542927.0
1581.0,20.379618642092378,0.14186592193959985,19.75600468886657,568449.0
1325.0,18.750159248332896,0.04846683499052285,17.17328040523948,490388.0
884.0,28.767326014242865,0.023673932844713617,30.20059827594948,253346.0
1277.0,8.13639244982233,0.23089726229296315,6.37916404844775,514130.0
1927.0,12.937843497887783,0.24606470206394293,16.565773281857922,757728.0
1996.0,11.24537185882007,0.1022153448213983,17.871752983610637,755057.0
1257.0,16.37027662718023,0.2932511112224106,22.647007019372282,468399.0
1437.0,25.21590175927846,0.15725994633788618,22.340336781979286,498866.0
801.0,10.952075839464412,0.0661683756173312,36.92724158932318,213391.0
1994.0,14.4049872849334,0.24708377603852136,13.2287039447455,784003.0
895.0,29.155523276239144,0.19086368510093615,27.880016445815674,266883.0
812.0,3.9973278458020722,0.19751958712660814,27.40660343800951,295135.0
1668.0,18.91753929115664,0.17525944938068416,32.37589121635351,596973.0
1266.0,15.010328538669318,0.17128637437646851,12.100342099475835,487284.0
1261.0,16.940983439023395,0.2503446135328842,20.057828777946693,468074.0
1283.0,3.305569129535988,0.12333954251753845,4.36980543707801,523605.0
1568.0,17.911880070479274,0.08465645003356599,11.76276781515812,609497.0
1412.0,25.235391827304543,0.28771233677553093,6.177760079953008,554724.0
1327.0,24.829671509407653,0.2222397900534352,11.792756779799037,508087.0
1602.0,15.883449338180183,0.05956159408015627,20.521490858001034,571203.0
1356.0,26.33539872134079,0.12354644356125534,9.801987094906602,506368.0
1283.0,16.189503527042366,0.18076482444484726,36.4545475797245,424516.0
836.0,0.8352772064336822,0.12050321397634367,22.42332438481825,320874.0
1218.0,13.720852262375248,0.11764616017938585,41.61186368212643,373384.0
1828.0,9.641682832160456,0.09273195649745805,12.294264329822164,727206.0
